"Gender","MaritalStatus","TotalChildren","AvgMonthSpend","BikeBuyerText","Edad","Rango de edad"
"1","0","0","45","0","29","27 - 59"
"1","0","2","58","0","38","27 - 59"
"0","1","0","48","0","43","27 - 59"
"1","0","3","52","0","67","60 - 94"
"1","1","1","53","1","58","27 - 59"
"1","0","2","53","0","61","60 - 94"
"1","0","2","46","0","57","27 - 59"
"0","0","2","51","1","36","27 - 59"
"1","1","1","54","1","57","27 - 59"
"0","1","0","49","0","45","27 - 59"
"1","0","2","53","1","63","60 - 94"
"1","0","3","49","0","60","60 - 94"
"0","1","0","50","0","29","27 - 59"
"0","1","0","49","0","29","27 - 59"
"1","0","1","52","1","35","27 - 59"
"0","1","0","49","1","36","27 - 59"
"1","0","1","56","1","52","27 - 59"
"1","0","0","52","0","29","27 - 59"
"1","0","2","53","0","41","27 - 59"
"0","0","1","48","1","36","27 - 59"
"0","0","2","52","0","52","27 - 59"
"0","0","0","52","0","33","27 - 59"
"1","1","0","63","1","45","27 - 59"
"0","0","2","50","1","69","60 - 94"
"0","0","2","46","0","48","27 - 59"
"0","1","0","46","0","29","27 - 59"
"0","1","0","55","1","43","27 - 59"
"1","0","1","51","1","31","27 - 59"
"0","1","0","52","1","26","23 - 26"
"0","1","0","50","0","45","27 - 59"
"0","1","0","53","0","47","27 - 59"
"1","1","0","47","0","23","23 - 26"
"1","1","1","52","1","61","60 - 94"
"0","0","0","50","0","29","27 - 59"
"1","0","2","51","1","34","27 - 59"
"1","0","1","59","1","38","27 - 59"
"1","0","2","49","1","49","27 - 59"
"1","0","1","49","0","34","27 - 59"
"0","0","1","50","1","36","27 - 59"
"1","0","1","55","1","46","27 - 59"
"1","1","0","56","1","39","27 - 59"
"1","0","0","47","0","30","27 - 59"
"1","1","0","52","1","27","27 - 59"
"1","0","0","46","0","28","27 - 59"
"1","0","1","60","1","41","27 - 59"
"1","1","0","50","0","40","27 - 59"
"1","1","0","56","1","39","27 - 59"
"1","1","0","49","1","37","27 - 59"
"0","0","0","51","0","28","27 - 59"
"1","0","2","51","0","57","27 - 59"
"0","1","0","52","0","47","27 - 59"
"0","1","0","53","1","29","27 - 59"
"1","1","0","60","1","48","27 - 59"
"1","1","0","48","0","25","23 - 26"
"0","0","2","52","0","46","27 - 59"
"0","1","0","54","1","29","27 - 59"
"1","0","2","47","0","35","27 - 59"
"1","1","0","47","0","25","23 - 26"
"0","1","0","50","1","30","27 - 59"
"1","1","0","53","1","36","27 - 59"
"0","1","0","54","0","45","27 - 59"
"1","0","2","58","1","44","27 - 59"
"0","1","0","51","1","31","27 - 59"
"1","1","0","49","0","31","27 - 59"
"1","1","1","54","1","61","60 - 94"
"0","0","2","52","1","58","27 - 59"
"0","1","0","50","0","33","27 - 59"
"0","0","1","50","0","38","27 - 59"
"1","1","0","49","0","26","23 - 26"
"0","0","2","54","1","45","27 - 59"
"1","1","0","47","0","33","27 - 59"
"1","0","2","56","1","49","27 - 59"
"0","1","0","54","0","47","27 - 59"
"0","0","3","52","1","66","60 - 94"
"1","0","2","57","1","37","27 - 59"
"1","0","0","50","1","30","27 - 59"
"0","0","2","49","0","33","27 - 59"
"0","0","1","51","1","40","27 - 59"
"0","0","2","46","0","33","27 - 59"
"1","0","2","54","1","33","27 - 59"
"0","1","0","45","0","30","27 - 59"
"1","1","0","63","1","39","27 - 59"
"0","1","0","53","1","42","27 - 59"
"1","1","0","59","1","46","27 - 59"
"1","0","3","52","0","65","60 - 94"
"0","1","0","52","0","46","27 - 59"
"0","1","0","51","1","36","27 - 59"
"0","0","1","52","0","32","27 - 59"
"1","1","0","48","0","28","27 - 59"
"1","0","2","51","1","47","27 - 59"
"1","0","2","58","1","56","27 - 59"
"1","0","2","55","0","50","27 - 59"
"0","0","0","49","0","30","27 - 59"
"0","1","0","46","0","31","27 - 59"
"1","0","0","51","1","34","27 - 59"
"1","1","0","49","0","24","23 - 26"
"1","0","1","57","1","42","27 - 59"
"1","1","0","61","1","46","27 - 59"
"0","0","0","50","0","30","27 - 59"
"1","1","0","49","0","33","27 - 59"
"1","1","0","47","0","34","27 - 59"
"1","0","2","55","1","41","27 - 59"
"0","1","0","53","0","27","27 - 59"
"0","0","0","46","0","31","27 - 59"
"0","0","1","52","1","42","27 - 59"
"1","0","0","49","0","28","27 - 59"
"1","0","2","57","1","45","27 - 59"
"0","0","2","49","1","45","27 - 59"
"0","1","0","54","0","39","27 - 59"
"0","0","2","51","0","64","60 - 94"
"1","1","0","51","1","25","23 - 26"
"1","0","2","61","1","37","27 - 59"
"0","1","0","53","1","48","27 - 59"
"0","0","1","52","1","50","27 - 59"
"0","0","2","51","1","46","27 - 59"
"0","1","1","53","0","62","60 - 94"
"1","0","2","53","1","37","27 - 59"
"0","1","0","52","1","39","27 - 59"
"0","1","0","48","0","38","27 - 59"
"1","1","0","49","0","32","27 - 59"
"0","0","3","50","0","67","60 - 94"
"0","0","2","52","1","45","27 - 59"
"1","1","0","52","1","49","27 - 59"
"1","1","0","53","0","32","27 - 59"
"1","0","2","56","0","53","27 - 59"
"1","1","0","53","1","30","27 - 59"
"1","0","2","51","1","54","27 - 59"
"0","1","0","51","1","37","27 - 59"
"1","0","2","48","0","60","60 - 94"
"1","0","0","50","0","25","23 - 26"
"1","0","2","59","1","40","27 - 59"
"0","1","0","48","1","39","27 - 59"
"1","0","1","59","1","44","27 - 59"
"1","1","0","50","0","51","27 - 59"
"1","1","0","46","0","37","27 - 59"
"1","0","2","54","1","43","27 - 59"
"0","1","0","54","0","32","27 - 59"
"0","0","2","53","1","43","27 - 59"
"1","0","0","52","0","35","27 - 59"
"0","0","1","45","0","38","27 - 59"
"0","0","2","49","0","52","27 - 59"
"1","0","2","58","1","45","27 - 59"
"1","1","0","53","0","31","27 - 59"
"1","1","0","52","0","26","23 - 26"
"0","0","2","49","1","35","27 - 59"
"0","1","0","48","0","41","27 - 59"
"1","1","0","52","1","25","23 - 26"
"1","0","0","48","1","25","23 - 26"
"0","1","0","54","0","28","27 - 59"
"1","0","2","54","1","42","27 - 59"
"1","1","0","51","1","27","27 - 59"
"1","1","0","49","0","26","23 - 26"
"0","1","0","50","0","33","27 - 59"
"1","0","2","57","1","54","27 - 59"
"0","0","2","52","0","70","60 - 94"
"1","0","0","51","0","29","27 - 59"
"0","0","2","52","1","42","27 - 59"
"1","1","0","53","1","25","23 - 26"
"0","0","2","52","1","65","60 - 94"
"0","1","0","54","0","28","27 - 59"
"0","1","0","55","0","31","27 - 59"
"0","0","2","46","0","39","27 - 59"
"0","1","0","49","0","38","27 - 59"
"0","0","2","49","1","45","27 - 59"
"1","0","0","48","0","28","27 - 59"
"1","1","0","48","0","28","27 - 59"
"0","1","0","55","1","41","27 - 59"
"0","1","0","52","0","25","23 - 26"
"1","0","2","52","1","34","27 - 59"
"1","0","1","60","1","37","27 - 59"
"0","1","0","51","0","36","27 - 59"
"1","1","0","50","0","45","27 - 59"
"0","1","0","49","1","32","27 - 59"
"0","1","0","46","1","27","27 - 59"
"0","1","0","51","1","43","27 - 59"
"1","0","2","51","1","52","27 - 59"
"0","1","0","54","0","47","27 - 59"
"1","1","0","54","0","26","23 - 26"
"1","0","1","56","1","48","27 - 59"
"0","1","0","48","0","49","27 - 59"
"0","1","0","52","0","32","27 - 59"
"0","1","0","50","0","28","27 - 59"
"1","0","1","54","1","38","27 - 59"
"1","0","0","49","0","25","23 - 26"
"0","0","2","56","1","37","27 - 59"
"0","0","1","52","1","38","27 - 59"
"0","0","0","50","1","29","27 - 59"
"0","0","2","51","1","38","27 - 59"
"1","0","1","47","0","34","27 - 59"
"0","0","2","45","0","45","27 - 59"
"1","1","0","52","1","31","27 - 59"
"1","0","3","46","0","67","60 - 94"
"0","0","2","52","1","46","27 - 59"
"1","0","2","56","1","56","27 - 59"
"0","0","2","56","1","47","27 - 59"
"0","0","2","55","1","37","27 - 59"
"1","0","0","50","1","30","27 - 59"
"1","1","0","52","0","30","27 - 59"
"0","1","0","46","0","40","27 - 59"
"0","0","2","49","0","48","27 - 59"
"0","1","0","48","0","54","27 - 59"
"1","1","0","48","0","33","27 - 59"
"1","1","0","54","0","37","27 - 59"
"1","1","0","53","1","38","27 - 59"
"1","1","0","53","1","35","27 - 59"
"0","0","2","52","1","56","27 - 59"
"1","1","0","49","0","27","27 - 59"
"0","0","2","54","1","64","60 - 94"
"0","0","2","49","0","47","27 - 59"
"0","0","0","51","1","34","27 - 59"
"0","0","2","50","0","53","27 - 59"
"0","0","1","47","1","51","27 - 59"
"1","0","2","57","1","49","27 - 59"
"1","1","0","47","1","27","27 - 59"
"1","1","0","48","0","36","27 - 59"
"1","1","0","57","1","41","27 - 59"
"0","1","1","52","0","60","60 - 94"
"0","1","0","53","0","29","27 - 59"
"0","1","0","47","0","38","27 - 59"
"0","1","0","52","0","30","27 - 59"
"0","1","0","50","0","37","27 - 59"
"1","0","2","46","0","32","27 - 59"
"1","1","0","53","0","24","23 - 26"
"0","0","1","53","1","53","27 - 59"
"1","1","0","51","1","36","27 - 59"
"0","0","2","48","0","48","27 - 59"
"0","0","1","46","1","38","27 - 59"
"1","1","0","51","1","32","27 - 59"
"1","1","0","55","1","34","27 - 59"
"0","1","1","53","0","57","27 - 59"
"1","0","0","55","1","38","27 - 59"
"1","1","0","50","0","36","27 - 59"
"0","0","2","49","1","57","27 - 59"
"1","1","0","51","0","30","27 - 59"
"0","0","2","52","1","60","60 - 94"
"0","1","0","48","0","34","27 - 59"
"1","1","0","50","1","50","27 - 59"
"0","0","2","51","1","42","27 - 59"
"1","0","3","52","0","69","60 - 94"
"0","0","0","50","0","31","27 - 59"
"1","0","2","54","1","39","27 - 59"
"0","0","2","51","1","55","27 - 59"
"1","0","1","49","1","34","27 - 59"
"1","1","0","59","1","49","27 - 59"
"0","1","0","50","0","29","27 - 59"
"0","1","0","56","1","32","27 - 59"
"1","1","0","53","1","33","27 - 59"
"0","1","0","52","0","35","27 - 59"
"1","1","0","51","0","36","27 - 59"
"0","1","0","53","1","43","27 - 59"
"0","0","1","49","0","33","27 - 59"
"1","0","2","55","1","45","27 - 59"
"1","0","0","51","1","28","27 - 59"
"0","0","0","50","1","30","27 - 59"
"1","1","0","55","1","42","27 - 59"
"1","0","2","61","1","46","27 - 59"
"0","0","0","50","1","27","27 - 59"
"0","1","0","53","1","30","27 - 59"
"0","1","0","55","1","38","27 - 59"
"0","1","1","51","1","63","60 - 94"
"0","1","0","53","1","29","27 - 59"
"0","0","2","45","0","54","27 - 59"
"1","0","2","56","1","50","27 - 59"
"1","0","2","46","0","66","60 - 94"
"0","1","0","53","0","54","27 - 59"
"1","1","0","53","0","51","27 - 59"
"1","1","0","54","1","36","27 - 59"
"1","0","1","51","1","37","27 - 59"
"1","1","0","49","0","25","23 - 26"
"1","0","0","49","0","25","23 - 26"
"0","1","0","55","0","38","27 - 59"
"1","1","0","55","0","38","27 - 59"
"0","0","2","55","1","45","27 - 59"
"1","0","2","48","1","39","27 - 59"
"1","0","0","52","0","31","27 - 59"
"1","1","0","54","1","38","27 - 59"
"0","1","0","51","1","30","27 - 59"
"1","0","2","47","0","56","27 - 59"
"1","0","2","48","0","57","27 - 59"
"1","0","2","54","0","55","27 - 59"
"1","1","0","56","1","45","27 - 59"
"0","0","2","52","1","63","60 - 94"
"0","1","0","54","1","33","27 - 59"
"0","1","1","51","0","58","27 - 59"
"1","0","0","48","0","28","27 - 59"
"0","1","0","50","0","54","27 - 59"
"0","1","0","50","0","29","27 - 59"
"1","1","0","49","1","34","27 - 59"
"1","0","1","53","1","52","27 - 59"
"1","1","0","54","1","44","27 - 59"
"1","1","0","49","1","52","27 - 59"
"0","0","0","46","0","27","27 - 59"
"1","0","2","59","1","53","27 - 59"
"1","1","0","54","0","39","27 - 59"
"1","0","2","53","1","33","27 - 59"
"1","0","2","58","1","48","27 - 59"
"0","1","0","48","0","24","23 - 26"
"0","0","1","50","0","32","27 - 59"
"0","1","1","51","0","58","27 - 59"
"0","0","1","52","0","55","27 - 59"
"0","0","2","45","0","42","27 - 59"
"1","0","1","52","0","44","27 - 59"
"1","1","0","50","0","26","23 - 26"
"1","1","0","53","0","34","27 - 59"
"1","0","1","50","1","41","27 - 59"
"0","0","2","54","1","43","27 - 59"
"1","1","0","59","1","45","27 - 59"
"0","0","2","49","1","32","27 - 59"
"1","0","0","51","1","27","27 - 59"
"1","1","1","54","0","61","60 - 94"
"1","0","0","48","1","30","27 - 59"
"0","1","0","51","0","42","27 - 59"
"1","0","2","55","1","53","27 - 59"
"0","1","0","52","0","38","27 - 59"
"1","0","2","53","1","56","27 - 59"
"1","1","0","50","1","34","27 - 59"
"1","1","0","56","1","43","27 - 59"
"1","0","1","50","1","33","27 - 59"
"0","0","2","55","1","43","27 - 59"
"1","1","0","51","0","26","23 - 26"
"1","1","0","59","1","45","27 - 59"
"0","0","2","48","1","51","27 - 59"
"1","1","0","56","1","42","27 - 59"
"1","0","2","55","0","43","27 - 59"
"0","0","2","51","0","51","27 - 59"
"0","0","2","51","1","46","27 - 59"
"1","0","2","55","1","53","27 - 59"
"0","1","0","50","0","26","23 - 26"
"1","1","0","59","0","39","27 - 59"
"1","1","0","54","0","28","27 - 59"
"1","0","2","51","1","37","27 - 59"
"0","1","0","50","0","26","23 - 26"
"0","0","1","55","1","38","27 - 59"
"0","0","2","52","1","49","27 - 59"
"0","1","1","53","0","67","60 - 94"
"1","0","2","49","0","43","27 - 59"
"0","0","1","49","1","34","27 - 59"
"1","0","1","48","1","36","27 - 59"
"0","1","0","52","1","49","27 - 59"
"1","0","2","50","0","64","60 - 94"
"1","1","0","49","1","31","27 - 59"
"0","0","2","52","1","49","27 - 59"
"1","1","0","57","1","38","27 - 59"
"0","1","0","50","0","32","27 - 59"
"0","1","0","54","0","32","27 - 59"
"1","0","2","52","0","37","27 - 59"
"0","1","0","50","0","36","27 - 59"
"0","0","2","45","0","69","60 - 94"
"0","1","0","48","0","40","27 - 59"
"1","0","2","53","0","55","27 - 59"
"0","0","2","54","1","42","27 - 59"
"1","1","0","56","1","35","27 - 59"
"0","0","2","51","1","48","27 - 59"
"1","1","0","60","1","48","27 - 59"
"1","1","0","61","1","51","27 - 59"
"0","1","1","51","0","72","60 - 94"
"1","1","0","60","1","49","27 - 59"
"0","1","0","49","0","26","23 - 26"
"1","0","0","48","0","31","27 - 59"
"0","1","0","46","0","49","27 - 59"
"0","0","0","51","1","30","27 - 59"
"1","0","2","53","1","52","27 - 59"
"1","1","1","48","0","59","27 - 59"
"0","0","2","50","0","60","60 - 94"
"1","0","2","45","0","41","27 - 59"
"0","0","2","52","0","33","27 - 59"
"0","1","0","52","0","28","27 - 59"
"0","1","1","51","1","57","27 - 59"
"1","1","0","55","1","24","23 - 26"
"1","0","2","49","1","37","27 - 59"
"1","1","0","50","0","29","27 - 59"
"0","0","2","45","0","49","27 - 59"
"0","1","0","50","1","35","27 - 59"
"1","0","2","57","1","43","27 - 59"
"0","0","1","51","1","36","27 - 59"
"0","1","0","55","1","36","27 - 59"
"0","0","1","50","1","32","27 - 59"
"0","0","1","48","1","48","27 - 59"
"1","0","2","57","0","47","27 - 59"
"1","1","0","54","0","30","27 - 59"
"0","0","3","51","0","74","60 - 94"
"0","0","1","47","1","47","27 - 59"
"0","0","1","54","1","46","27 - 59"
"1","0","0","49","0","29","27 - 59"
"0","1","0","51","0","37","27 - 59"
"1","0","2","63","1","48","27 - 59"
"1","0","2","56","1","51","27 - 59"
"0","1","0","50","0","41","27 - 59"
"1","0","0","52","0","34","27 - 59"
"0","1","0","49","0","49","27 - 59"
"1","0","2","58","1","47","27 - 59"
"1","1","0","46","0","37","27 - 59"
"0","0","2","52","1","57","27 - 59"
"0","0","2","50","1","43","27 - 59"
"0","1","0","50","0","34","27 - 59"
"1","1","1","51","0","74","60 - 94"
"0","1","0","48","0","29","27 - 59"
"0","1","0","49","0","41","27 - 59"
"0","1","0","50","1","50","27 - 59"
"0","1","0","54","0","44","27 - 59"
"0","1","0","54","0","40","27 - 59"
"1","0","1","50","1","33","27 - 59"
"1","0","2","56","1","47","27 - 59"
"0","1","0","54","1","39","27 - 59"
"1","0","0","49","1","28","27 - 59"
"1","0","2","62","1","51","27 - 59"
"1","0","0","49","0","29","27 - 59"
"1","0","2","58","0","49","27 - 59"
"0","0","2","54","1","37","27 - 59"
"0","1","0","57","1","39","27 - 59"
"0","0","2","50","1","38","27 - 59"
"0","0","1","52","1","46","27 - 59"
"1","1","0","49","0","23","23 - 26"
"1","1","0","54","0","30","27 - 59"
"1","0","2","58","0","50","27 - 59"
"0","1","0","52","0","26","23 - 26"
"0","0","2","51","1","53","27 - 59"
"1","1","0","54","1","42","27 - 59"
"1","0","2","47","0","56","27 - 59"
"1","0","1","51","1","43","27 - 59"
"0","1","0","51","1","32","27 - 59"
"0","1","0","54","1","37","27 - 59"
"0","0","2","50","1","44","27 - 59"
"1","0","1","49","1","33","27 - 59"
"1","0","0","50","1","24","23 - 26"
"0","0","1","50","1","50","27 - 59"
"0","1","0","53","0","33","27 - 59"
"0","0","2","53","1","54","27 - 59"
"0","0","1","49","1","38","27 - 59"
"0","0","2","51","1","38","27 - 59"
"1","0","2","52","1","42","27 - 59"
"1","1","0","55","0","52","27 - 59"
"0","1","0","54","0","31","27 - 59"
"0","0","0","52","1","34","27 - 59"
"0","0","0","46","0","28","27 - 59"
"0","0","2","46","1","49","27 - 59"
"0","1","0","54","1","45","27 - 59"
"1","1","0","52","0","41","27 - 59"
"1","1","0","55","1","44","27 - 59"
"1","0","2","52","1","56","27 - 59"
"0","1","0","51","1","28","27 - 59"
"0","0","2","52","0","45","27 - 59"
"0","0","2","53","0","32","27 - 59"
"1","0","2","48","0","49","27 - 59"
"1","0","1","51","1","46","27 - 59"
"0","0","2","50","1","61","60 - 94"
"0","0","1","49","1","46","27 - 59"
"1","0","1","51","0","37","27 - 59"
"0","1","0","49","0","54","27 - 59"
"1","1","1","50","1","59","27 - 59"
"1","1","0","51","1","37","27 - 59"
"0","1","0","49","1","32","27 - 59"
"0","0","0","49","0","30","27 - 59"
"0","0","2","49","0","51","27 - 59"
"1","1","0","61","1","40","27 - 59"
"0","0","0","49","0","28","27 - 59"
"0","1","1","57","0","63","60 - 94"
"1","1","0","48","1","36","27 - 59"
"1","0","1","54","1","34","27 - 59"
"0","0","1","51","0","34","27 - 59"
"1","0","2","53","0","44","27 - 59"
"0","1","0","54","0","55","27 - 59"
"0","0","3","46","0","61","60 - 94"
"0","1","0","50","1","34","27 - 59"
"1","1","0","57","1","42","27 - 59"
"0","0","2","50","0","57","27 - 59"
"0","0","1","51","1","32","27 - 59"
"0","0","2","52","1","45","27 - 59"
"1","0","2","49","1","59","27 - 59"
"1","1","0","57","1","49","27 - 59"
"1","1","1","52","1","66","60 - 94"
"1","0","1","50","1","35","27 - 59"
"0","0","2","46","1","32","27 - 59"
"1","1","0","51","1","43","27 - 59"
"0","0","0","52","0","31","27 - 59"
"0","0","2","51","1","43","27 - 59"
"0","0","0","53","0","32","27 - 59"
"0","1","0","54","0","55","27 - 59"
"1","1","0","53","0","38","27 - 59"
"0","0","1","52","1","43","27 - 59"
"1","0","2","52","1","37","27 - 59"
"1","1","1","55","1","65","60 - 94"
"0","0","2","49","1","59","27 - 59"
"0","1","0","47","0","30","27 - 59"
"1","1","0","60","1","50","27 - 59"
"0","1","0","51","0","38","27 - 59"
"1","0","2","49","0","60","60 - 94"
"1","0","2","49","0","35","27 - 59"
"0","0","2","52","0","66","60 - 94"
"0","0","2","45","0","38","27 - 59"
"1","1","0","47","0","27","27 - 59"
"1","1","0","54","0","54","27 - 59"
"0","1","1","50","0","57","27 - 59"
"1","0","2","52","0","47","27 - 59"
"0","0","0","49","0","30","27 - 59"
"1","0","2","48","0","41","27 - 59"
"1","0","2","50","1","48","27 - 59"
"0","0","0","49","1","27","27 - 59"
"0","1","0","51","1","56","27 - 59"
"0","0","0","48","1","28","27 - 59"
"1","0","3","46","0","59","27 - 59"
"0","1","0","53","1","33","27 - 59"
"0","1","1","50","0","61","60 - 94"
"0","1","0","47","0","48","27 - 59"
"0","0","2","52","1","54","27 - 59"
"1","1","0","50","0","32","27 - 59"
"1","1","0","51","1","30","27 - 59"
"0","0","2","51","0","49","27 - 59"
"1","1","0","61","0","38","27 - 59"
"1","0","1","55","1","40","27 - 59"
"1","1","0","59","1","55","27 - 59"
"1","0","1","51","1","32","27 - 59"
"0","0","1","50","1","34","27 - 59"
"1","0","2","49","1","56","27 - 59"
"1","1","0","56","1","48","27 - 59"
"1","0","2","58","1","47","27 - 59"
"1","0","1","56","0","47","27 - 59"
"1","0","0","52","1","35","27 - 59"
"0","1","0","53","0","43","27 - 59"
"1","1","1","53","0","62","60 - 94"
"0","0","1","48","0","36","27 - 59"
"1","0","0","51","1","34","27 - 59"
"0","0","1","51","1","41","27 - 59"
"1","1","0","53","0","41","27 - 59"
"1","0","2","55","0","55","27 - 59"
"1","1","0","51","1","49","27 - 59"
"1","1","0","54","0","54","27 - 59"
"0","0","2","55","1","38","27 - 59"
"1","0","2","55","1","46","27 - 59"
"1","0","1","54","1","42","27 - 59"
"0","1","0","54","0","27","27 - 59"
"1","1","0","56","1","49","27 - 59"
"1","1","0","48","0","33","27 - 59"
"1","1","0","54","1","28","27 - 59"
"1","0","1","54","0","40","27 - 59"
"0","1","0","50","0","35","27 - 59"
"0","0","1","49","1","38","27 - 59"
"0","0","1","46","0","36","27 - 59"
"0","0","1","53","1","42","27 - 59"
"0","0","2","52","1","38","27 - 59"
"1","1","0","50","0","47","27 - 59"
"0","0","2","52","1","58","27 - 59"
"0","1","0","49","1","37","27 - 59"
"0","1","0","52","0","32","27 - 59"
"1","0","1","51","1","38","27 - 59"
"0","1","0","56","1","42","27 - 59"
"1","0","2","49","0","59","27 - 59"
"0","0","2","51","1","46","27 - 59"
"1","0","0","50","0","30","27 - 59"
"1","0","1","49","0","31","27 - 59"
"1","1","0","55","1","38","27 - 59"
"0","0","2","51","1","46","27 - 59"
"1","0","2","48","0","59","27 - 59"
